{'name': 'xdg-desktop-portal', 'ppid': 3039, 'pid': 3871, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'xdg-desktop-portal-gnome', 'ppid': 3039, 'pid': 3879, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'snapd-desktop-integration', 'ppid': 3039, 'pid': 3887, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'snapd-desktop-integration', 'ppid': 3887, 'pid': 3956, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'xdg-desktop-portal-gtk', 'ppid': 3039, 'pid': 3960, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'gjs', 'ppid': 3374, 'pid': 4010, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'gvfsd-metadata', 'ppid': 3039, 'pid': 4088, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'update-notifier', 'ppid': 3331, 'pid': 4165, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 3374, 'pid': 4203, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'cat', 'ppid': 4203, 'pid': 4209, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'cat', 'ppid': 4203, 'pid': 4210, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome_crashpad_handler', 'ppid': 3039, 'pid': 4212, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome_crashpad_handler', 'ppid': 3039, 'pid': 4214, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4203, 'pid': 4220, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4203, 'pid': 4221, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4221, 'pid': 4223, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4220, 'pid': 4260, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4203, 'pid': 4262, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 4273, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 4455, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4203, 'pid': 4531, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 4633, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'gnome-terminal-server', 'ppid': 3039, 'pid': 4819, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'bash', 'ppid': 4819, 'pid': 4832, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'code', 'ppid': 3039, 'pid': 4996, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'code', 'ppid': 4996, 'pid': 4998, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'code', 'ppid': 4996, 'pid': 4999, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome_crashpad_handler', 'ppid': 3039, 'pid': 5017, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'code', 'ppid': 4996, 'pid': 5072, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'code', 'ppid': 4999, 'pid': 5092, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'code', 'ppid': 4996, 'pid': 5108, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'code', 'ppid': 4996, 'pid': 5141, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'code', 'ppid': 4996, 'pid': 5151, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'code', 'ppid': 4996, 'pid': 5152, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'code', 'ppid': 5141, 'pid': 5320, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'code', 'ppid': 5141, 'pid': 5356, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'pet', 'ppid': 5141, 'pid': 5398, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'code', 'ppid': 5141, 'pid': 5482, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'code', 'ppid': 4996, 'pid': 5502, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'bash', 'ppid': 5502, 'pid': 5518, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'code', 'ppid': 5141, 'pid': 5554, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 6426, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 6454, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 6641, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'fwupd', 'ppid': 1, 'pid': 8592, 'username': 'root', 'status': 'sleeping'}
{'name': 'psimon', 'ppid': 2, 'pid': 9286, 'username': 'root', 'status': 'sleeping'}
{'name': '(udev-worker)', 'ppid': 511, 'pid': 9298, 'username': 'root', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 9339, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 10418, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 10426, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 10461, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 10466, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 10496, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11248, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11274, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11283, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11304, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11312, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11317, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11322, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11333, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11341, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11349, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11360, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11394, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11402, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11410, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11418, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11426, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11438, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11451, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 11459, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'kworker/u24:1-events_power_efficient', 'ppid': 2, 'pid': 18593, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/11:2-mm_percpu_wq', 'ppid': 2, 'pid': 18946, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/10:0-events', 'ppid': 2, 'pid': 19392, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/1:0-events', 'ppid': 2, 'pid': 20270, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/u24:2-events_power_efficient', 'ppid': 2, 'pid': 20522, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/8:2-mm_percpu_wq', 'ppid': 2, 'pid': 20528, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/0:2-events', 'ppid': 2, 'pid': 20540, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/5:2-i915-unordered', 'ppid': 2, 'pid': 20726, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/6:0-events', 'ppid': 2, 'pid': 21054, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/7:2-i915-unordered', 'ppid': 2, 'pid': 21087, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/4:2-mm_percpu_wq', 'ppid': 2, 'pid': 21120, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/9:0', 'ppid': 2, 'pid': 21172, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/10:2-events', 'ppid': 2, 'pid': 21497, 'username': 'root', 'status': 'idle'}
{'name': 'chrome', 'ppid': 4223, 'pid': 21593, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 21615, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 21715, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 21745, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'kworker/2:0-events', 'ppid': 2, 'pid': 22251, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/3:1', 'ppid': 2, 'pid': 22388, 'username': 'root', 'status': 'idle'}
{'name': 'chrome', 'ppid': 4223, 'pid': 22432, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 22497, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 22616, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'chrome', 'ppid': 4223, 'pid': 22642, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'kworker/1:2', 'ppid': 2, 'pid': 22861, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/5:1-events', 'ppid': 2, 'pid': 22913, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/11:0', 'ppid': 2, 'pid': 22935, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/u24:0-ext4-rsv-conversion', 'ppid': 2, 'pid': 23167, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/6:1-events', 'ppid': 2, 'pid': 23214, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/4:1-events', 'ppid': 2, 'pid': 23298, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/0:0-events', 'ppid': 2, 'pid': 23310, 'username': 'root', 'status': 'idle'}
{'name': 'chrome', 'ppid': 4223, 'pid': 23435, 'username': 'pawar', 'status': 'sleeping'}
{'name': 'kworker/10:1', 'ppid': 2, 'pid': 23745, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/7:0', 'ppid': 2, 'pid': 24186, 'username': 'root', 'status': 'idle'}
{'name': 'kworker/u24:3', 'ppid': 2, 'pid': 24479, 'username': 'root', 'status': 'idle'}
{'name': 'python3', 'ppid': 4832, 'pid': 24597, 'username': 'pawar', 'status': 'running'}
